,_id,Event,Latitude,Longitude,Date
0,643de86967b0dd3f926213f4,{'Date': '1974-08-30'},36.922223,-81.878056,1974-08-30
1,643de86967b0dd3f926213fb,{'Date': '1979-09-17'},42.445277,-70.758333,1979-09-17
2,643de86967b0dd3f9262163f,{'Date': '1982-03-16'},30.757778,-88.355555,1982-03-16
3,643de86a67b0dd3f92622234,{'Date': '1983-01-08'},46.041111,-120.849722,1983-01-08
4,643de86a67b0dd3f92622c28,{'Date': '1983-09-09'},48.12,-113.8875,1983-09-09
5,643de86a67b0dd3f92626a3e,{'Date': '1988-12-23'},38.54,-173.24,1988-12-23
6,643de86a67b0dd3f926273e5,{'Date': '1989-12-01'},46.154444,-85.663611,1989-12-01
7,643de86a67b0dd3f92627cb8,{'Date': '1990-10-11'},70.333333,-150.933333,1990-10-11
8,643de86a67b0dd3f92628e67,{'Date': '1992-09-05'},30.383611,-103.783334,1992-09-05
9,643de86b67b0dd3f9262ab42,{'Date': '1995-11-28'},38.335,-80.28,1995-11-28
10,643de86b67b0dd3f9262bab1,{'Date': '1997-09-14'},45.928334,-84.825556,1997-09-14
11,643de86b67b0dd3f9262c334,{'Date': '1998-09-11'},29.607222,-95.158611,1998-09-11
12,643de86b67b0dd3f9262c481,{'Date': '1998-11-04'},35.389722,-83.920556,1998-11-04
13,643de86b67b0dd3f9262c54a,{'Date': '1998-12-17'},33.948611,-118.413611,1998-12-17
14,643de86b67b0dd3f9262c606,{'Date': '1999-02-05'},64.8,-147.866111,1999-02-05
15,643de86b67b0dd3f9262c7d9,{'Date': '1999-05-06'},41.908889,-70.728611,1999-05-06
16,643de86b67b0dd3f9262c87d,{'Date': '1999-05-28'},47.852222,-116.475278,1999-05-28
17,643de86b67b0dd3f9262c8ba,{'Date': '1999-06-06'},33.938611,-118.408889,1999-06-06
18,643de86b67b0dd3f9262c8c2,{'Date': '1999-06-06'},33.938611,-118.408889,1999-06-06
19,643de86b67b0dd3f9262c9eb,{'Date': '1999-07-13'},38.981667,-119.672778,1999-07-13
20,643de86b67b0dd3f9262ccc5,{'Date': '1999-10-15'},34.294444,-119.335555,1999-10-15
21,643de86b67b0dd3f9262cd88,{'Date': '1999-11-27'},32.784444,-88.926111,1999-11-27
22,643de86b67b0dd3f9262ce1e,{'Date': '1999-12-28'},33.416389,-118.465278,1999-12-28
23,643de86b67b0dd3f9262ce35,{'Date': '2000-01-04'},33.266667,-111.8,2000-01-04
24,643de86b67b0dd3f9262ce62,{'Date': '2000-01-18'},32,-115,2000-01-18
25,643de86b67b0dd3f9262ce77,{'Date': '2000-01-22'},29.553611,-98.483056,2000-01-22
26,643de86b67b0dd3f9262cec2,{'Date': '2000-02-09'},33.7825,-83.692777,2000-02-09
27,643de86b67b0dd3f9262cee2,{'Date': '2000-02-15'},33.833333,-116.516667,2000-02-15
28,643de86b67b0dd3f9262cee5,{'Date': '2000-02-15'},33.833333,-116.516667,2000-02-15
29,643de86b67b0dd3f9262cef1,{'Date': '2000-02-18'},41.433333,-82.652222,2000-02-18
30,643de86b67b0dd3f9262cef3,{'Date': '2000-02-18'},40.816667,-115.791666,2000-02-18
31,643de86b67b0dd3f9262cf03,{'Date': '2000-02-21'},36.575,-119.091666,2000-02-21
32,643de86b67b0dd3f9262cf29,{'Date': '2000-03-03'},27.485277,-82.534166,2000-03-03
33,643de86b67b0dd3f9262cf3d,{'Date': '2000-03-07'},35.616667,-119.35,2000-03-07
34,643de86b67b0dd3f9262cf42,{'Date': '2000-03-07'},64.8,-147.866111,2000-03-07
35,643de86b67b0dd3f9262cf43,{'Date': '2000-03-08'},33.13,-115.521667,2000-03-08
36,643de86b67b0dd3f9262cf4e,{'Date': '2000-03-10'},39.366667,-121.25,2000-03-10
37,643de86b67b0dd3f9262cf52,{'Date': '2000-03-11'},33.354167,-117.250833,2000-03-11
38,643de86b67b0dd3f9262cf63,{'Date': '2000-03-13'},37.620278,-122.38,2000-03-13
39,643de86b67b0dd3f9262cf83,{'Date': '2000-03-19'},37.486389,-120.350556,2000-03-19
40,643de86b67b0dd3f9262cf8a,{'Date': '2000-03-21'},31.085833,-97.686389,2000-03-21
41,643de86b67b0dd3f9262cf9f,{'Date': '2000-03-24'},34.118056,-117.383611,2000-03-24
42,643de86b67b0dd3f9262cfb0,{'Date': '2000-03-26'},30.227778,-85.719723,2000-03-26
43,643de86b67b0dd3f9262cfe6,{'Date': '2000-04-03'},40.820556,-76.863889,2000-04-03
44,643de86b67b0dd3f9262cfee,{'Date': '2000-04-05'},1.483333,-75.533333,2000-04-05
45,643de86b67b0dd3f9262d009,{'Date': '2000-04-11'},36.776111,-119.719167,2000-04-11
46,643de86b67b0dd3f9262d00d,{'Date': '2000-04-11'},33.866667,-117.966667,2000-04-11
47,643de86b67b0dd3f9262d017,{'Date': '2000-04-13'},27.988889,-82.018611,2000-04-13
48,643de86b67b0dd3f9262d02f,{'Date': '2000-04-16'},42,-122.5,2000-04-16
49,643de86b67b0dd3f9262d035,{'Date': '2000-04-17'},39.667223,-119.876111,2000-04-17
50,643de86b67b0dd3f9262d03c,{'Date': '2000-04-18'},33.963611,-112.1425,2000-04-18
51,643de86b67b0dd3f9262d041,{'Date': '2000-04-19'},34.985277,-81.058889,2000-04-19
52,643de86b67b0dd3f9262d04a,{'Date': '2000-04-20'},31.167223,-84.719167,2000-04-20
53,643de86b67b0dd3f9262d04b,{'Date': '2000-04-20'},33.938889,-81.119445,2000-04-20
54,643de86b67b0dd3f9262d061,{'Date': '2000-04-23'},39.755556,-82.656944,2000-04-23
55,643de86b67b0dd3f9262d095,{'Date': '2000-05-02'},28.428889,-81.316111,2000-05-02
56,643de86b67b0dd3f9262d09f,{'Date': '2000-05-05'},35.666667,-117.666667,2000-05-05
57,643de86b67b0dd3f9262d0b4,{'Date': '2000-05-07'},35.651111,-112.147777,2000-05-07
58,643de86b67b0dd3f9262d0c0,{'Date': '2000-05-09'},33.460833,-111.728334,2000-05-09
59,643de86b67b0dd3f9262d0c8,{'Date': '2000-05-10'},41,-124,2000-05-10
60,643de86b67b0dd3f9262d0c9,{'Date': '2000-05-10'},21.127223,-157.149722,2000-05-10
61,643de86b67b0dd3f9262d0cc,{'Date': '2000-05-11'},30.527778,-89.706944,2000-05-11
62,643de86b67b0dd3f9262d0cf,{'Date': '2000-05-12'},30.609444,-81.460556,2000-05-12
63,643de86b67b0dd3f9262d0e1,{'Date': '2000-05-14'},35.732778,-78.849722,2000-05-14
64,643de86b67b0dd3f9262d0e4,{'Date': '2000-05-15'},34.265278,-110.005556,2000-05-15
65,643de86b67b0dd3f9262d109,{'Date': '2000-05-21'},41.153889,-75.758889,2000-05-21
66,643de86b67b0dd3f9262d14e,{'Date': '2000-05-31'},33.817778,-118.151667,2000-05-31
67,643de86b67b0dd3f9262d158,{'Date': '2000-06-01'},41.078056,-74.346666,2000-06-01
68,643de86b67b0dd3f9262d15b,{'Date': '2000-06-01'},34.6,-112.25,2000-06-01
69,643de86b67b0dd3f9262d171,{'Date': '2000-06-04'},39.192222,-119.734444,2000-06-04
70,643de86b67b0dd3f9262d18e,{'Date': '2000-06-08'},35.043611,-116.193333,2000-06-08
71,643de86b67b0dd3f9262d199,{'Date': '2000-06-09'},41.296944,-75.851111,2000-06-09
72,643de86b67b0dd3f9262d1a0,{'Date': '2000-06-10'},38.612778,-119.392222,2000-06-10
73,643de86b67b0dd3f9262d1bf,{'Date': '2000-06-14'},21.976111,-159.338889,2000-06-14
74,643de86b67b0dd3f9262d1c8,{'Date': '2000-06-15'},37.231389,-121.665833,2000-06-15
75,643de86b67b0dd3f9262d21c,{'Date': '2000-06-28'},34.1,-117.233333,2000-06-28
76,643de86b67b0dd3f9262d235,{'Date': '2000-07-01'},33.145277,-90.515278,2000-07-01
77,643de86b67b0dd3f9262d24a,{'Date': '2000-07-02'},32.343889,-86.987777,2000-07-02
78,643de86b67b0dd3f9262d259,{'Date': '2000-07-03'},60.8,-148.25,2000-07-03
79,643de86b67b0dd3f9262d26b,{'Date': '2000-07-06'},32.115833,-110.940833,2000-07-06
80,643de86b67b0dd3f9262d28c,{'Date': '2000-07-08'},39.24,-106.711667,2000-07-08
81,643de86b67b0dd3f9262d291,{'Date': '2000-07-09'},36.916667,-121.833333,2000-07-09
82,643de86b67b0dd3f9262d2a5,{'Date': '2000-07-11'},61.179445,-149.983333,2000-07-11
83,643de86b67b0dd3f9262d2dd,{'Date': '2000-07-17'},34.747777,-90.081111,2000-07-17
84,643de86b67b0dd3f9262d2fc,{'Date': '2000-07-21'},20.871667,-156.581667,2000-07-21
85,643de86b67b0dd3f9262d329,{'Date': '2000-07-27'},41.011667,-105.108889,2000-07-27
86,643de86b67b0dd3f9262d33b,{'Date': '2000-07-29'},40.5,-122.5,2000-07-29
87,643de86b67b0dd3f9262d343,{'Date': '2000-07-30'},41.982223,-114.663611,2000-07-30
88,643de86b67b0dd3f9262d347,{'Date': '2000-07-31'},35.849722,-78.751111,2000-07-31
89,643de86b67b0dd3f9262d34f,{'Date': '2000-08-01'},37.831945,-121.403056,2000-08-01
90,643de86b67b0dd3f9262d35a,{'Date': '2000-08-04'},37.894444,-121.238611,2000-08-04
91,643de86b67b0dd3f9262d35b,{'Date': '2000-08-04'},38.344444,-121.810556,2000-08-04
92,643de86b67b0dd3f9262d3b2,{'Date': '2000-08-13'},39.566667,-117.815556,2000-08-13
93,643de86b67b0dd3f9262d3bb,{'Date': '2000-08-14'},34.7925,-116.485833,2000-08-14
94,643de86b67b0dd3f9262d3c0,{'Date': '2000-08-15'},45.183333,-123.133333,2000-08-15
95,643de86b67b0dd3f9262d3dd,{'Date': '2000-08-18'},43.2,-70.233333,2000-08-18
96,643de86b67b0dd3f9262d3e2,{'Date': '2000-08-18'},36.895555,-121.794166,2000-08-18
97,643de86b67b0dd3f9262d404,{'Date': '2000-08-22'},33.642777,-111.8175,2000-08-22
98,643de86b67b0dd3f9262d413,{'Date': '2000-08-24'},30,-99.383611,2000-08-24
99,643de86b67b0dd3f9262d416,{'Date': '2000-08-25'},19.716667,-155.033333,2000-08-25
100,643de86b67b0dd3f9262d428,{'Date': '2000-08-26'},39.505278,-84.121945,2000-08-26
101,643de86b67b0dd3f9262d442,{'Date': '2000-08-29'},40.403611,-76.225,2000-08-29
102,643de86b67b0dd3f9262d456,{'Date': '2000-09-01'},38.893889,-119.995277,2000-09-01
103,643de86b67b0dd3f9262d467,{'Date': '2000-09-03'},41.4375,-71.541944,2000-09-03
104,643de86b67b0dd3f9262d46a,{'Date': '2000-09-04'},28.22,-82.623334,2000-09-04
105,643de86b67b0dd3f9262d484,{'Date': '2000-09-07'},35.438055,-83.060556,2000-09-07
106,643de86b67b0dd3f9262d4ba,{'Date': '2000-09-14'},42.236389,-83.5275,2000-09-14
107,643de86b67b0dd3f9262d4d6,{'Date': '2000-09-18'},70.205556,-151.019167,2000-09-18
108,643de86b67b0dd3f9262d4e0,{'Date': '2000-09-20'},61.040277,-157.173056,2000-09-20
109,643de86b67b0dd3f9262d4fd,{'Date': '2000-09-25'},38.255,-120.933333,2000-09-25
110,643de86b67b0dd3f9262d50e,{'Date': '2000-09-27'},38.116667,-83.75,2000-09-27
111,643de86b67b0dd3f9262d515,{'Date': '2000-09-29'},33.691666,-112.082223,2000-09-29
112,643de86b67b0dd3f9262d52a,{'Date': '2000-10-01'},36.828334,-121.576389,2000-10-01
113,643de86b67b0dd3f9262d539,{'Date': '2000-10-04'},38.513056,-122.862222,2000-10-04
114,643de86b67b0dd3f9262d542,{'Date': '2000-10-06'},41.411111,-70.416667,2000-10-06
115,643de86b67b0dd3f9262d543,{'Date': '2000-10-06'},34.149166,-117.783333,2000-10-06
116,643de86b67b0dd3f9262d54d,{'Date': '2000-10-08'},40.083889,-86.034722,2000-10-08
117,643de86b67b0dd3f9262d558,{'Date': '2000-10-10'},35.585,-83.408889,2000-10-10
118,643de86b67b0dd3f9262d55c,{'Date': '2000-10-10'},37.65,-97.433056,2000-10-10
119,643de86b67b0dd3f9262d55e,{'Date': '2000-10-11'},40.066667,-75,2000-10-11
120,643de86b67b0dd3f9262d56e,{'Date': '2000-10-13'},35.966667,-115.116667,2000-10-13
121,643de86b67b0dd3f9262d57e,{'Date': '2000-10-15'},39.235277,-78.011667,2000-10-15
122,643de86b67b0dd3f9262d580,{'Date': '2000-10-15'},36.612778,-121.871111,2000-10-15
123,643de86b67b0dd3f9262d58f,{'Date': '2000-10-19'},37.989722,-122.056944,2000-10-19
124,643de86b67b0dd3f9262d5a0,{'Date': '2000-10-21'},40.746111,-77.290277,2000-10-21
125,643de86b67b0dd3f9262d5a6,{'Date': '2000-10-22'},60.766667,-161.841111,2000-10-22
126,643de86b67b0dd3f9262d5ab,{'Date': '2000-10-22'},37.513889,-122.501111,2000-10-22
127,643de86b67b0dd3f9262d5b5,{'Date': '2000-10-23'},35.443333,-115.463333,2000-10-23
128,643de86b67b0dd3f9262d5bc,{'Date': '2000-10-25'},35.379445,-97.596111,2000-10-25
129,643de86b67b0dd3f9262d5cd,{'Date': '2000-10-28'},28.738055,-92.63,2000-10-28
130,643de86b67b0dd3f9262d5d3,{'Date': '2000-10-30'},34.793889,-118.852222,2000-10-30
131,643de86b67b0dd3f9262d5d9,{'Date': '2000-10-31'},27.459722,-81.812778,2000-10-31
132,643de86b67b0dd3f9262d5ea,{'Date': '2000-11-04'},30.757778,-81.562222,2000-11-04
133,643de86b67b0dd3f9262d5eb,{'Date': '2000-11-04'},28.814444,-82.316389,2000-11-04
134,643de86b67b0dd3f9262d5fd,{'Date': '2000-11-10'},43.536389,-112.063056,2000-11-10
135,643de86b67b0dd3f9262d612,{'Date': '2000-11-15'},33.525,-117.083333,2000-11-15
136,643de86b67b0dd3f9262d613,{'Date': '2000-11-15'},31.785277,-92.168056,2000-11-15
138,643de86b67b0dd3f9262d618,{'Date': '2000-11-16'},44.633333,-117.003056,2000-11-16
137,643de86b67b0dd3f9262d616,{'Date': '2000-11-16'},27.784444,-81.636944,2000-11-16
140,643de86b67b0dd3f9262d61a,{'Date': '2000-11-16'},27.435,-82.45,2000-11-16
139,643de86b67b0dd3f9262d619,{'Date': '2000-11-16'},27.435,-82.45,2000-11-16
141,643de86b67b0dd3f9262d625,{'Date': '2000-11-18'},39.0625,-78.091111,2000-11-18
142,643de86b67b0dd3f9262d628,{'Date': '2000-11-19'},31.228889,-121.374167,2000-11-19
143,643de86b67b0dd3f9262d62d,{'Date': '2000-11-20'},25.815,-80.296666,2000-11-20
144,643de86b67b0dd3f9262d62f,{'Date': '2000-11-21'},30.166667,-85.233333,2000-11-21
145,643de86b67b0dd3f9262d63a,{'Date': '2000-11-24'},37.333333,-79.2,2000-11-24
146,643de86b67b0dd3f9262d659,{'Date': '2000-11-30'},32.960833,-109.225556,2000-11-30
147,643de86b67b0dd3f9262d65f,{'Date': '2000-12-03'},39.485277,-79.685277,2000-12-03
148,643de86b67b0dd3f9262d679,{'Date': '2000-12-09'},38.272223,-122.534166,2000-12-09
149,643de86b67b0dd3f9262d680,{'Date': '2000-12-11'},-13.673611,-64.201389,2000-12-11
150,643de86b67b0dd3f9262d682,{'Date': '2000-12-12'},34.726667,-118.235833,2000-12-12
151,643de86b67b0dd3f9262d68b,{'Date': '2000-12-14'},26.148611,-80.635,2000-12-14
152,643de86b67b0dd3f9262d693,{'Date': '2000-12-14'},38.695555,-121.590833,2000-12-14
153,643de86b67b0dd3f9262d694,{'Date': '2000-12-15'},42.785,-104.217223,2000-12-15
154,643de86b67b0dd3f9262d6a0,{'Date': '2000-12-18'},39.934166,-74.807222,2000-12-18
155,643de86b67b0dd3f9262d6a3,{'Date': '2000-12-18'},40.354167,-79.925,2000-12-18
156,643de86b67b0dd3f9262d6aa,{'Date': '2000-12-20'},60.363056,-152.616945,2000-12-20
157,643de86b67b0dd3f9262d6ae,{'Date': '2000-12-22'},47.718334,-122.198333,2000-12-22
158,643de86b67b0dd3f9262d6b3,{'Date': '2000-12-22'},44.883333,-70.638889,2000-12-22
159,643de86b67b0dd3f9262d6b6,{'Date': '2000-12-24'},42.1925,-71.175834,2000-12-24
160,643de86b67b0dd3f9262d6b9,{'Date': '2000-12-24'},35.038611,-106.603889,2000-12-24
161,643de86b67b0dd3f9262d6c0,{'Date': '2000-12-27'},40.631945,-73.779445,2000-12-27
162,643de86b67b0dd3f9262d6c1,{'Date': '2000-12-27'},35.824723,-81.611111,2000-12-27
163,643de86b67b0dd3f9262d6c3,{'Date': '2000-12-27'},40.163611,-105.163056,2000-12-27
164,643de86b67b0dd3f9262d6c7,{'Date': '2000-12-27'},58.358333,-134.582778,2000-12-27
165,643de86b67b0dd3f9262d6c8,{'Date': '2000-12-28'},45.816667,-119.25,2000-12-28
166,643de86b67b0dd3f9262d6c9,{'Date': '2000-12-28'},46.363056,-115.316389,2000-12-28
167,643de86b67b0dd3f9262d6cb,{'Date': '2000-12-29'},37.3575,-78.437777,2000-12-29
168,643de86b67b0dd3f9262d6cc,{'Date': '2000-12-29'},38.133333,-78.45,2000-12-29
169,643de86b67b0dd3f9262d6ce,{'Date': '2000-12-29'},29.4325,-94.543055,2000-12-29
170,643de86b67b0dd3f9262d6d8,{'Date': '2001-01-02'},26.1525,-81.775556,2001-01-02
171,643de86b67b0dd3f9262d6da,{'Date': '2001-01-03'},60.866667,-162.2775,2001-01-03
173,643de86b67b0dd3f9262d6dd,{'Date': '2001-01-04'},35.144722,-96.425278,2001-01-04
174,643de86b67b0dd3f9262d6de,{'Date': '2001-01-04'},41.300278,-111.816945,2001-01-04
172,643de86b67b0dd3f9262d6dc,{'Date': '2001-01-04'},42.852222,-73.928611,2001-01-04
175,643de86b67b0dd3f9262d6e0,{'Date': '2001-01-05'},37.683333,-121.822778,2001-01-05
176,643de86b67b0dd3f9262d6e1,{'Date': '2001-01-05'},30,-100,2001-01-05
177,643de86b67b0dd3f9262d6e7,{'Date': '2001-01-06'},40.184444,-111.703333,2001-01-06
178,643de86b67b0dd3f9262d6eb,{'Date': '2001-01-07'},30.493611,-81.690833,2001-01-07
179,643de86b67b0dd3f9262d6ec,{'Date': '2001-01-07'},30.071111,-83.582223,2001-01-07
180,643de86b67b0dd3f9262d6ed,{'Date': '2001-01-07'},43.201667,-71.502222,2001-01-07
181,643de86b67b0dd3f9262d6ef,{'Date': '2001-01-08'},32.758056,-98.089166,2001-01-08
182,643de86b67b0dd3f9262d6f2,{'Date': '2001-01-08'},37.283889,-81.206111,2001-01-08
183,643de86b67b0dd3f9262d6f3,{'Date': '2001-01-08'},28.9025,-93.282778,2001-01-08
184,643de86b67b0dd3f9262d6f6,{'Date': '2001-01-09'},37.724445,-122.223334,2001-01-09
185,643de86b67b0dd3f9262d6f7,{'Date': '2001-01-09'},33.214167,-96.747777,2001-01-09
186,643de86b67b0dd3f9262d6fc,{'Date': '2001-01-10'},43.78,-123.036111,2001-01-10
187,643de86b67b0dd3f9262d701,{'Date': '2001-01-12'},39.488333,-86.324723,2001-01-12
189,643de86b67b0dd3f9262d704,{'Date': '2001-01-13'},37.380556,-120.568056,2001-01-13
190,643de86b67b0dd3f9262d705,{'Date': '2001-01-13'},61.232223,-151.076111,2001-01-13
188,643de86b67b0dd3f9262d703,{'Date': '2001-01-13'},30.6375,-86.993611,2001-01-13
191,643de86b67b0dd3f9262d706,{'Date': '2001-01-14'},33.65,-115.7,2001-01-14
192,643de86b67b0dd3f9262d707,{'Date': '2001-01-14'},37.030834,-79.098333,2001-01-14
193,643de86b67b0dd3f9262d708,{'Date': '2001-01-14'},35.636389,-77.386389,2001-01-14
194,643de86b67b0dd3f9262d709,{'Date': '2001-01-14'},30.671389,-98.261111,2001-01-14
195,643de86b67b0dd3f9262d70a,{'Date': '2001-01-14'},40.683333,-112.35,2001-01-14
196,643de86b67b0dd3f9262d70b,{'Date': '2001-01-14'},31.866667,-86.016667,2001-01-14
197,643de86b67b0dd3f9262d713,{'Date': '2001-01-15'},36.210278,-122.672223,2001-01-15
198,643de86b67b0dd3f9262d71b,{'Date': '2001-01-18'},61.082778,-150.951944,2001-01-18
199,643de86b67b0dd3f9262d71e,{'Date': '2001-01-19'},59.965833,-162.866667,2001-01-19
200,643de86b67b0dd3f9262d720,{'Date': '2001-01-19'},37.295555,-81.2075,2001-01-19
201,643de86b67b0dd3f9262d729,{'Date': '2001-01-21'},40.638333,-73.761667,2001-01-21
202,643de86b67b0dd3f9262d72a,{'Date': '2001-01-21'},32.697222,-95.8725,2001-01-21
203,643de86b67b0dd3f9262d72b,{'Date': '2001-01-22'},39.340555,-80.014444,2001-01-22
204,643de86b67b0dd3f9262d72d,{'Date': '2001-01-23'},31.374167,-109.693889,2001-01-23
205,643de86b67b0dd3f9262d72e,{'Date': '2001-01-23'},39.283333,-113.7,2001-01-23
206,643de86b67b0dd3f9262d72f,{'Date': '2001-01-23'},59.933056,-164.030556,2001-01-23
207,643de86b67b0dd3f9262d730,{'Date': '2001-01-23'},53.96,-166.621389,2001-01-23
208,643de86b67b0dd3f9262d731,{'Date': '2001-01-24'},21.105278,39.598055,2001-01-24
209,643de86b67b0dd3f9262d732,{'Date': '2001-01-24'},39.059722,-104.636389,2001-01-24
210,643de86b67b0dd3f9262d733,{'Date': '2001-01-24'},39.762222,-104.579167,2001-01-24
211,643de86b67b0dd3f9262d734,{'Date': '2001-01-24'},36.13,-86.653889,2001-01-24
212,643de86b67b0dd3f9262d735,{'Date': '2001-01-25'},44.449444,-68.361389,2001-01-25
213,643de86b67b0dd3f9262d73c,{'Date': '2001-01-26'},-23.811667,119.803333,2001-01-26
214,643de86b67b0dd3f9262d741,{'Date': '2001-01-27'},30.517778,-97.780556,2001-01-27
215,643de86b67b0dd3f9262d743,{'Date': '2001-01-27'},39.746666,-104.25,2001-01-27
216,643de86b67b0dd3f9262d745,{'Date': '2001-01-28'},41.602222,-74.452222,2001-01-28
217,643de86b67b0dd3f9262d748,{'Date': '2001-01-29'},43.747777,-111.083333,2001-01-29
218,643de86b67b0dd3f9262d74d,{'Date': '2001-01-30'},41.387777,-70.587777,2001-01-30
219,643de86b67b0dd3f9262d74f,{'Date': '2001-01-31'},38.009722,-77.97,2001-01-31
220,643de86b67b0dd3f9262d751,{'Date': '2001-01-31'},47.672778,26.360833,2001-01-31
221,643de86b67b0dd3f9262d756,{'Date': '2001-01-31'},62.333333,-158.216667,2001-01-31
222,643de86b67b0dd3f9262d759,{'Date': '2001-02-01'},21.966667,-159.333333,2001-02-01
223,643de86b67b0dd3f9262d75a,{'Date': '2001-02-01'},34.917778,-91.281389,2001-02-01
224,643de86b67b0dd3f9262d75b,{'Date': '2001-02-01'},24.902222,-80.934722,2001-02-01
225,643de86b67b0dd3f9262d762,{'Date': '2001-02-03'},41.374167,-84.067778,2001-02-03
226,643de86b67b0dd3f9262d76a,{'Date': '2001-02-04'},32.426945,-111.389444,2001-02-04
227,643de86b67b0dd3f9262d76c,{'Date': '2001-02-04'},61.745833,-147.224445,2001-02-04
228,643de86b67b0dd3f9262d76e,{'Date': '2001-02-04'},32.296666,-80.936666,2001-02-04
229,643de86b67b0dd3f9262d76f,{'Date': '2001-02-04'},39.839166,-119.746944,2001-02-04
230,643de86b67b0dd3f9262d774,{'Date': '2001-02-06'},42.368334,-71.015,2001-02-06
231,643de86b67b0dd3f9262d775,{'Date': '2001-02-06'},18.016667,-67,2001-02-06
232,643de86b67b0dd3f9262d777,{'Date': '2001-02-06'},33.918334,-96.560833,2001-02-06
233,643de86b67b0dd3f9262d779,{'Date': '2001-02-06'},62.466667,-160.116667,2001-02-06
234,643de86b67b0dd3f9262d77a,{'Date': '2001-02-06'},33.918334,-96.560833,2001-02-06
235,643de86b67b0dd3f9262d77d,{'Date': '2001-02-07'},35.921389,-119.303889,2001-02-07
236,643de86b67b0dd3f9262d781,{'Date': '2001-02-07'},42.585277,-99.985,2001-02-07
238,643de86b67b0dd3f9262d787,{'Date': '2001-02-08'},49.500556,11.616667,2001-02-08
237,643de86b67b0dd3f9262d784,{'Date': '2001-02-08'},32.832223,-117.139444,2001-02-08
240,643de86b67b0dd3f9262d789,{'Date': '2001-02-08'},45.671389,-85.596389,2001-02-08
239,643de86b67b0dd3f9262d788,{'Date': '2001-02-08'},17.996389,-66.553889,2001-02-08
241,643de86b67b0dd3f9262d78a,{'Date': '2001-02-09'},28.826945,-81.815278,2001-02-09
242,643de86b67b0dd3f9262d78b,{'Date': '2001-02-09'},28.826945,-81.815278,2001-02-09
243,643de86b67b0dd3f9262d792,{'Date': '2001-02-10'},30.375,-92.399444,2001-02-10
244,643de86b67b0dd3f9262d793,{'Date': '2001-02-10'},43.510278,-88.636111,2001-02-10
245,643de86b67b0dd3f9262d796,{'Date': '2001-02-11'},29.618056,-82.508611,2001-02-11
246,643de86b67b0dd3f9262d797,{'Date': '2001-02-12'},26.305556,-80.216667,2001-02-12
247,643de86b67b0dd3f9262d79a,{'Date': '2001-02-12'},35.605833,-100.960833,2001-02-12
248,643de86b67b0dd3f9262d79d,{'Date': '2001-02-13'},27.183056,-80.211944,2001-02-13
249,643de86b67b0dd3f9262d79f,{'Date': '2001-02-14'},26.92,-81.990277,2001-02-14
250,643de86b67b0dd3f9262d7a0,{'Date': '2001-02-14'},38.257778,-122.605278,2001-02-14
255,643de86b67b0dd3f9262d7a7,{'Date': '2001-02-15'},37.332778,-121.819723,2001-02-15
251,643de86b67b0dd3f9262d7a2,{'Date': '2001-02-15'},55.988889,8.402778,2001-02-15
252,643de86b67b0dd3f9262d7a4,{'Date': '2001-02-15'},30.491666,-87.455,2001-02-15
253,643de86b67b0dd3f9262d7a5,{'Date': '2001-02-15'},27.988889,-82.018611,2001-02-15
256,643de86b67b0dd3f9262d7a8,{'Date': '2001-02-15'},38.954722,-121.082223,2001-02-15
257,643de86b67b0dd3f9262d7ab,{'Date': '2001-02-15'},33.716945,-118.181111,2001-02-15
258,643de86b67b0dd3f9262d7ac,{'Date': '2001-02-15'},33.716945,-118.181111,2001-02-15
259,643de86b67b0dd3f9262d7ad,{'Date': '2001-02-15'},35.610278,-101.389166,2001-02-15
254,643de86b67b0dd3f9262d7a6,{'Date': '2001-02-15'},32.815556,-117.139444,2001-02-15
260,643de86b67b0dd3f9262d7ae,{'Date': '2001-02-16'},64.658333,-148.316667,2001-02-16
261,643de86b67b0dd3f9262d7b0,{'Date': '2001-02-17'},33.755556,-85.808333,2001-02-17
262,643de86b67b0dd3f9262d7b5,{'Date': '2001-02-18'},31.619167,-80.909722,2001-02-18
263,643de86b67b0dd3f9262d7b6,{'Date': '2001-02-18'},41.146389,-114.031389,2001-02-18
264,643de86b67b0dd3f9262d7b8,{'Date': '2001-02-19'},42.881667,-72.270834,2001-02-19
265,643de86b67b0dd3f9262d7ba,{'Date': '2001-02-19'},43.400833,-101.175834,2001-02-19
266,643de86b67b0dd3f9262d7bc,{'Date': '2001-02-20'},35.467223,-120.851389,2001-02-20
267,643de86b67b0dd3f9262d7bd,{'Date': '2001-02-21'},32.572223,-116.980278,2001-02-21
268,643de86b67b0dd3f9262d7c3,{'Date': '2001-02-24'},60.777223,-148.721389,2001-02-24
269,643de86b67b0dd3f9262d7c4,{'Date': '2001-02-24'},10.4625,-66.0775,2001-02-24
270,643de86b67b0dd3f9262d7c7,{'Date': '2001-02-25'},26.154167,-81.781389,2001-02-25
271,643de86b67b0dd3f9262d7c9,{'Date': '2001-02-25'},36.416667,-121.833333,2001-02-25
272,643de86b67b0dd3f9262d7cd,{'Date': '2001-02-26'},39.122778,-109.8575,2001-02-26
273,643de86b67b0dd3f9262d7d5,{'Date': '2001-02-28'},46.208333,-118.275,2001-02-28
274,643de86b67b0dd3f9262d7d7,{'Date': '2001-03-01'},35.582223,-79.101111,2001-03-01
